id,num_orders
1356983,116.04935
1375236,51.3179
1276289,89.898026
1188533,331.9983
1163547,367.9227
1089771,285.64764
1449997,30.105335
1261700,30.105335
1098789,33.479828
1119881,100.90412
1174890,108.83531
1194658,155.79393
1354710,53.147808
1276097,54.873405
1451749,53.147808
1260659,179.85866
1342195,144.66054
1177959,144.66054
1346194,36.902412
1081095,44.57173
1228200,40.276897
1400215,334.4664
1101987,317.13278
1280892,274.41757
1207745,524.2187
1158313,497.8688
1326014,296.12012
1040372,75.38976
1405754,135.10405
1251759,100.36143
1094372,298.69357
1113898,399.4346
1351735,353.02582
1305756,131.85365
1144073,138.15094
1219445,146.53625
1399854,544.2812
1077708,349.67194
1136982,372.32867
1168044,97.95261
1301176,97.50439
1045879,138.11069
1375132,170.99297
1224442,162.70218
1195553,143.10318
1486052,59.63055
1406304,61.047504
1003371,366.3247
1447908,363.2231
1022766,313.5034
1359162,38.462612
1149541,38.462612
1389512,35.088127
1294598,125.11657
1187407,133.04776
1151085,178.37488
1262007,77.94859
1273205,76.223
1098767,77.94859
1328665,198.94653
1207902,162.4399
1110134,165.81436
1135750,41.885185
1404904,49.5545
1252213,41.885185
1471895,410.96017
1370308,336.3917
1488744,291.5959
1312130,321.4009
1432207,315.76517
1067574,166.19731
1497576,7.1845555
1173597,49.108707
1463356,21.509066
1476005,284.11853
1226297,347.97504
1312818,260.5501
1170077,72.65229
1132041,68.11601
1144962,82.798645
1180712,422.2954
1420842,179.74947
1048319,241.1718
1062167,32.005783
1281864,32.005783
1310639,34.215008
1316568,79.66216
1470598,74.74587
1126729,66.50762
1187117,1.7760843
1231315,2.4755664
1193778,279.3242
1497770,286.8892
1296043,220.9181
1109033,69.95512
1253619,77.88631
1015055,124.84498
1323954,195.11885
1236535,74.4836
1291602,0.56613797
1034239,0.0
1487244,277.05594
1432981,243.97064
1413500,211.16289
1240615,617.66156
1125250,621.00244
1049986,446.6836
1432590,103.29588
1064865,160.20808
1462054,146.15541
1175329,375.32822
1231504,443.58716
1310137,416.03836
1176123,146.31763
1267634,136.29488
1397808,154.70294
1489068,608.0732
1399261,402.44186
1057026,431.95294
1157087,100.48714
1221970,100.03892
1055041,177.06274
1378097,192.94771
1154169,184.65692
1062376,173.48227
1181839,87.40085
1276632,104.62833
1388270,410.2902
1171130,355.06674
1242759,196.58652
1035528,63.674595
1232845,63.674595
1133643,63.674595
1020633,245.50194
1137724,313.4791
1418017,271.03937
1129706,117.26148
1414426,115.86729
1443244,115.86729
1336913,131.7539
1216868,142.78961
1074099,204.71246
1005733,82.086624
1187232,82.086624
1315006,352.74954
1429640,307.58435
1193124,307.58435
1321067,139.87502
1020914,74.766495
1464172,67.09718
1012356,263.94238
1048213,220.34888
1414658,314.55035
1067356,566.78107
1402145,553.83246
1205618,381.97653
1102348,62.03865
1439251,101.56924
1141169,84.88249
1429174,303.40717
1360530,392.2159
1078717,348.05316
1034750,133.12425
1292295,133.12425
1464006,147.8069
1207416,525.9456
1081039,330.40067
1038600,354.92923
1434474,67.77405
1420970,67.77405
1493390,114.01259
1062042,146.89485
1407930,138.60406
1309366,111.33726
1494106,45.121315
1253128,80.316345
1230871,371.5983
1103899,336.74127
1178356,170.29274
1270686,34.094696
1461376,30.720211
1055872,34.094696
1027667,217.62201
1150000,179.24664
1035466,244.03613
1015226,102.05152
1004410,102.05152
1225216,101.0185
1261758,108.94969
1009224,158.79388
1164468,52.12491
1234697,178.09981
1072809,138.34178
1405077,254.75693
1133718,40.891754
1090779,41.8121
1220305,37.51726
1455516,324.04367
1077080,299.76486
1381871,267.49783
1497941,500.12775
1405281,469.50735
1184133,313.9494
1297493,82.3995
1351826,128.93929
1351915,87.90869
1303502,260.5321
1103552,342.43027
1074755,290.5637
1054413,125.43043
1100592,119.13314
1265971,129.72534
1062386,560.23956
1005415,282.38043
1454684,355.74414
1098324,89.29703
1463531,88.84881
1128843,89.29703
1200592,146.35266
1337305,206.43768
1130901,177.12027
1101312,131.53473
1423243,60.56384
1358603,99.14394
1040493,346.58087
1023439,382.50525
1402530,311.13934
1148734,46.162735
1115378,49.53722
1138163,118.0428
1089398,125.97399
1111393,172.93262
1441237,72.1578
1073593,73.88339
1353069,73.88339
1237302,183.3582
1068099,157.15877
1296768,157.15877
1407946,52.959793
1341469,60.62911
1099372,52.959793
1310892,326.4454
1190768,325.3438
1070732,293.84946
1249505,281.63522
1235991,255.20613
1260972,161.741
1207552,32.934017
1043700,54.219486
1311764,47.162983
1387118,299.9595
1193391,292.741
1091807,232.67628
1240478,82.024155
1494088,82.024155
1347537,92.61636
1102292,475.38986
1088345,233.07133
1446214,300.81195
1033631,85.5919
1291932,73.92664
1048558,32.042885
1374367,70.93664
1379701,295.54022
1324376,356.12814
1000116,259.63162
1213448,9.053745
1246867,89.076195
1414636,97.007385
1390449,137.08133
1440242,92.62029
1382211,69.6705
1248175,66.29602
1395486,19.225286
1222155,23.52012
1031664,311.11572
1022670,273.33878
1280365,257.80264
1034558,193.0726
1147078,171.89795
1459822,109.63052
1099677,135.96487
1348084,226.59299
1220274,245.7567
1209309,82.80859
1184750,101.47955
1190011,214.57176
1319480,147.1015
1305176,149.64114
1251039,35.425457
1312629,255.20372
1031682,248.83812
1034125,96.954414
1046291,0.0
1444323,94.65244
1317716,107.59114
1057421,152.80203
1428458,172.77354
1348068,135.91565
1380958,235.48935
1001797,505.7228
1207458,459.67935
1252167,281.8569
1402459,66.78464
1336623,130.44579
1092234,113.0186
1276698,342.98013
1014174,407.86462
1389987,395.70395
1176492,110.01245
1248265,103.715164
1045510,118.39778
1045443,525.4238
1099568,343.6022
1295338,367.19485
1207102,73.75647
1391315,74.20469
1251276,74.20469
1003702,123.10901
1371347,152.87732
1495432,144.58653
1427121,139.06538
1314783,46.64801
1358927,47.347504
1465453,364.6972
1183611,328.0981
1272052,169.61792
1363954,37.392124
1409502,37.392124
1030133,273.40866
1363671,266.11087
1035001,230.96913
1410185,93.690956
1432211,95.67124
1065392,92.29676
1373418,107.000946
1365940,114.93214
1242870,172.03522
1231479,55.804188
1404091,55.804188
1181234,194.01453
1085163,151.09894
1436870,151.09894
1254416,44.189198
1471032,48.484028
1334116,40.814713
1347256,327.14862
1311604,261.06406
1063501,282.20227
1025721,373.18808
1276142,382.42236
1060806,234.40529
1071661,62.181908
1498066,93.74013
1407735,88.01455
1051651,312.6352
1363995,393.9703
1454364,259.1181
1467138,103.07576
1074197,109.37305
1230896,113.66797
1115906,576.0679
1186445,285.14825
1478644,359.4478
1096482,72.79143
1429191,73.23965
1257617,72.79143
1440883,133.95418
1021872,153.21361
1154559,144.92282
1095162,122.28873
1300311,52.017387
1389878,89.898026
1412672,331.9983
1155036,367.9227
1112459,285.64764
1133681,30.105335
1218617,30.105335
1190145,33.479828
1262383,100.90412
1331957,108.83531
1481626,166.77737
1134995,53.147808
1285263,54.873405
1106138,53.147808
1175167,179.85866
1205164,144.66054
1483833,144.66054
1496897,36.902412
1074105,41.197247
1465377,36.902412
1106879,334.4664
1150467,313.75833
1116996,274.41757
1185434,562.0345
1266519,531.9277
1353114,372.33038
1129265,123.75469
1252749,200.69421
1162104,186.64154
1193418,432.66492
1284837,500.92386
1363184,447.40866
1191468,167.20505
1078789,173.50233
1136805,181.88765
1405386,581.0038
1114322,393.41293
1350211,467.23456
1278837,121.388115
1172455,120.939896
1478221,121.388115
1098408,182.6059
1091951,228.38168
1099622,203.82292
1139472,205.28027
1061430,101.98341
1258982,102.700874
1405793,445.13702
1494572,380.77658
1023532,222.29633
1088540,78.99368
1350522,82.368164
1062543,395.7726
1123146,398.61435
1335657,398.61435
1336480,150.88742
1334472,149.49321
1223905,149.49321
1106947,154.18436
1268382,162.11554
1410375,230.02853
1480252,102.9876
1270897,102.9876
1171323,266.52322
1347721,210.33533
1195122,210.33533
1160060,94.28187
1103877,101.95117
1227192,94.28187
1225674,265.41544
1435797,243.0616
1364079,344.02444
1306281,257.12686
1299709,218.56525
1299648,161.741
1191925,33.33572
1303294,75.59053
1276615,52.23788
1347235,270.52313
1433729,283.9471
1442624,214.11212
1136999,79.05138
1419217,95.94087
1314342,423.7446
1429773,209.81255
1267876,277.55313
1387167,82.21742
1173342,23.248993
1186948,62.142765
1233252,273.24664
1066977,388.11304
1152418,254.21231
1124445,9.455445
1026138,86.10342
1332514,94.03461
1468716,148.42577
1287492,92.62029
1206863,66.29602
1398867,12.878027
1055136,20.54734
1118702,16.252506
1359875,308.36096
1107202,308.6869
1296158,252.38335
1470774,512.58936
1117544,476.9334
1151189,302.94443
1186842,138.48866
1398197,151.5332
1083741,140.855
1037042,366.65338
1088465,438.28677
1451012,426.12616
1227620,128.17703
1102512,144.49707
1234887,159.17967
1128433,539.2833
1444037,371.00992
1015740,393.66666
1346922,98.66657
1102942,98.66657
1174075,147.83139
1108936,180.71367
1412117,169.04842
1014965,172.39972
1418316,74.39513
1472488,74.39513
1019856,389.9224
1175542,351.77136
1013232,193.29108
1321001,290.57285
1100828,297.87064
1068732,310.11063
1386147,121.52728
1410568,116.75858
1471314,131.46284
1143781,139.39403
1010375,196.4971
1144387,81.99165
1229377,81.99165
1095558,80.26606
1478260,218.47641
1438799,175.56082
1359239,175.56082
1097687,65.27663
1065465,108.2989
1028748,104.00407
1487448,426.9565
1331356,423.61182
1480686,316.56775
1236999,499.88205
1199822,484.10666
1254681,318.5529
1047669,110.61365
1084506,160.20808
1407062,146.15541
1004423,378.70267
1207875,443.58716
1328513,416.03836
1170969,140.02034
1281563,140.02034
1432075,154.70294
1253965,608.0732
1444649,401.50595
1152272,485.28607
1393567,100.48714
1154663,100.48714
1144903,177.06274
1329590,278.6713
1441678,283.69897
1001524,187.58932
1440235,87.40085
1437743,87.40085
1468736,410.2902
1325002,355.06674
1255670,196.58652
1054864,60.30011
1057573,63.674595
1006532,271.03937
1276400,210.15933
1086209,271.03937
1325888,120.63594
1269656,207.63219
1219510,115.86729
1402597,131.7539
1254290,140.1333
1207536,197.23637
1358623,82.086624
1106454,82.086624
1096522,82.086624
1497989,239.70914
1034611,194.5438
1145961,194.5438
1241244,67.09718
1335255,71.39201
1167949,67.09718
1215373,263.94238
1245385,223.72334
1299559,314.55035
1402501,252.91356
1356370,214.35193
1244578,160.90215
1402872,201.2102
1373011,276.35934
1099626,213.27327
1240618,74.838066
1313356,74.838066
1063775,85.430275
1351476,391.48947
1423116,192.85631
1026366,343.00323
1006892,51.981647
1366540,78.00411
1308211,73.087814
1060946,89.43442
1111869,19.035683
1321821,19.735165
1442998,272.40778
1187281,383.89972
1149992,251.73601
1269393,81.89011
1271415,89.8213
1115599,129.89523
1049715,88.40698
1386843,12.959551
1449443,304.14764
1247790,304.47357
1377409,244.7956
1402068,490.66476
1131692,474.03122
1103707,308.47736
1011869,100.54349
1134421,152.07713
1187227,119.227104
1404182,313.85727
1430582,426.33057
1077995,346.43567
1484671,132.50595
1420778,132.50595
1310109,140.89125
1219340,582.8819
1483037,365.26532
1278014,414.1007
1020009,98.41198
1357861,98.8602
1246537,98.41198
1138911,237.46367
1072349,190.65215
1044205,161.81786
1003775,80.97609
1105139,80.97609
1233795,350.9554
1488993,354.65598
1128989,301.5618
1461060,58.50036
1093258,58.50036
1458579,124.94286
1267831,135.5304
1076102,174.86736
1492794,78.856186
1258414,77.13059
1233270,77.13059
1218069,326.1751
1209101,174.79704
1005839,178.17151
1205721,61.922943
1286663,69.59226
1396005,65.29743
1005991,441.78918
1411749,335.4751
1256153,304.55408
1334064,487.8756
1053700,439.3869
1079711,248.93063
1449942,44.092216
1080233,131.1782
1320661,104.271675
1137255,407.383
1264796,392.4055
1048031,362.35144
1363159,114.87478
1311397,111.2402
1408686,116.85211
1335629,500.30817
1384967,323.31326
1425196,331.97336
1185945,61.523014
1233671,121.23803
1168634,112.94724
1475193,111.70365
1008215,31.367998
1490942,69.94814
1086613,326.02792
1429213,301.74258
1247277,259.41498
1315521,16.151905
1251613,16.151905
1341539,19.526386
1314843,89.135216
1060246,97.0664
1196722,150.77423
1062489,37.93845
1391156,37.93845
1420868,153.37816
1266795,122.834145
1452943,119.45965
1372739,27.243807
1384170,22.948975
1270445,311.86868
1440443,325.55222
1158748,258.7212
1373369,589.3162
1171380,543.4248
1334250,257.77383
1260574,73.23774
1004325,115.0561
1402074,94.99488
1305204,299.66306
1225037,403.90753
1174606,343.50565
1118582,114.13159
1302852,114.13159
1236914,125.08871
1047047,545.0642
1219768,348.58304
1449676,397.37595
1459390,74.59833
1403792,120.388695
1181820,153.271
1158592,144.98021
1106569,122.89241
1460628,58.160927
1456648,93.35592
1074653,381.7164
1172350,349.20483
1064482,179.95792
1035769,40.470802
1092414,37.096317
1187218,40.470802
1309910,236.23302
1064688,176.4535
1208945,201.99109
1223704,183.13112
1342926,196.57372
1016090,170.99042
1084541,107.39458
1006036,130.90063
1271294,172.15279
1293143,60.226616
1380357,297.51642
1394412,148.09239
1045597,144.71793
1242518,43.893375
1425711,48.188206
1236266,43.893375
1391787,220.63889
1018619,200.02611
1439086,280.5374
1487991,400.38095
1460540,383.8987
1421075,241.71867
1337962,56.50557
1205702,115.57382
1216068,82.72388
1416093,280.72852
1106438,424.41827
1187958,321.94614
1461237,100.77389
1493677,100.77389
1346875,121.7538
1047024,536.87933
1179951,270.27222
1272720,337.70963
1009102,66.42468
1102030,66.42468
1357349,66.8729
1254542,143.28772
1239839,134.99693
1142498,100.367546
1479142,38.1397
1127057,76.71982
1143077,328.91074
1315764,365.2679
1076879,292.67776
1117812,23.738598
1171684,27.11308
1187665,95.618675
1150288,117.867096
1092093,150.5085
1447408,45.143295
1331327,46.86889
1478225,167.86682
1247480,131.36018
1105195,131.36018
1439531,30.535646
1079007,34.830486
1068176,33.91014
1396170,302.21713
1334406,301.11554
1014026,271.42532
1352373,381.08612
1243030,356.22733
1041420,214.04727
1319327,52.91779
1410028,86.207855
1139636,58.42699
1036193,326.9516
1003367,380.54602
1387633,261.08197
1332886,89.65143
1080327,89.65143
1013373,107.52089
1078845,529.8219
1240791,252.89886
1474319,327.19833
1494561,59.81533
1150748,59.81533
1140411,59.81533
1440680,103.34783
1067429,136.23013
1160511,124.56488
1065243,102.05304
1279830,31.08212
1030666,69.66223
1433611,320.4736
1333707,349.64908
1266311,281.65762
1103146,20.055506
1491817,91.44666
1212716,96.49227
1301661,143.45091
1233889,39.723457
1342250,41.44905
1079171,41.44905
1132769,266.91705
1177184,127.67706
1162498,26.852552
1226350,31.147394
1353682,23.478071
1144693,324.1428
1200921,295.8621
1098073,260.9933
1083024,478.33856
1496726,416.70563
1222568,250.23999
1118152,55.988674
1474455,92.790726
1344569,265.92798
1362812,420.47443
1357918,310.52005
1427314,216.52737
1177846,192.96205
1447665,212.56415
1180242,495.37177
1057980,301.74536
1057989,324.4021
1494214,95.604904
1360415,128.48718
1474051,123.57087
1139545,91.44518
1102908,27.413115
1281533,26.713627
1233530,304.88736
1474190,315.83218
1195458,262.738
1481613,15.687015
1004249,82.61082
1165001,96.53211
1022162,136.46803
1185155,33.717228
1152177,269.4813
1374738,215.70674
1379639,123.308586
1333423,19.109581
1128407,26.7789
1204473,22.484072
1310544,314.4332
1154591,286.4483
1494201,249.09015
1115748,478.36105
1353589,419.61176
1484676,250.26245
1048616,48.476475
1314508,92.813194
1296975,76.522385
1372115,261.86258
1336189,363.6883
1121324,310.54254
1045996,95.66759
1361706,89.3703
1431483,110.35021
1387232,486.8163
1160893,291.2713
1431384,343.88617
1235837,55.021122
1436037,55.469337
1202680,55.469337
1412587,99.00185
1377286,131.88412
1197461,120.21886
1116597,30.79813
1062507,30.098642
1030306,307.09604
1013660,303.99445
1086030,255.9914
1229602,15.709495
1272184,15.709495
1433035,82.633286
1374038,96.55458
1222840,135.89157
1356273,33.739716
1101932,33.739716
1021010,156.46323
1171411,114.31692
1337490,119.95654
1332396,19.132069
1303811,26.801388
1333733,19.132069
1191789,302.69492
1325792,286.4708
1476106,256.64728
1171225,381.63034
1235681,472.42557
